,y
23333,0
72576,1
5411,0
86940,0
57996,1
66870,1
30787,0
18505,0
2031,0
29657,0
93658,0
69719,0
31639,0
18553,0
58786,0
71254,1
44551,0
114889,0
115274,0
87467,0
81644,0
23401,0
54542,0
45494,0
10407,0
90862,0
83060,0
83876,0
107112,0
114221,1
9491,1
114352,0
117446,1
58892,0
46695,0
104564,0
101003,0
12428,0
45194,0
38061,0
76703,0
50002,0
18771,1
40605,0
42153,0
39975,0
99768,0
68829,0
87746,0
48548,1
4487,0
56512,1
85165,0
24088,0
28185,1
21956,1
63592,1
99515,0
2103,0
33524,0
22755,0
64713,1
57215,0
23298,0
67732,0
38898,0
68602,0
81041,0
71934,1
4343,0
85990,0
56372,0
101647,1
18749,1
20843,0
41541,0
69941,0
14687,0
50553,0
43005,0
36117,0
57872,0
72028,1
93349,0
11747,1
101190,1
3795,0
27742,0
57650,0
42075,0
42955,0
86098,0
71516,0
49556,0
777,0
25997,0
14420,0
16535,0
19390,0
71279,0
64545,0
18165,0
95433,0
694,0
87220,1
105661,0
20714,1
53271,0
76802,0
94001,0
69437,0
20895,1
77900,0
34504,0
104144,1
18602,0
77124,0
44107,0
18874,1
73051,0
94261,1
47470,0
14718,0
42721,0
16213,0
20699,0
56826,1
1294,0
63441,0
13647,1
103910,0
51588,1
66457,0
18179,0
104968,1
89588,1
81690,0
4273,0
66123,0
93180,0
79332,0
73413,0
72305,0
89506,0
89925,0
74642,0
9152,0
9581,0
52151,0
36108,1
83017,0
4269,0
37104,0
60725,0
84752,0
31942,0
43456,0
12722,0
93853,0
112917,0
56122,0
43753,0
92823,0
17874,0
36797,0
23479,0
58175,1
6070,0
62844,0
37915,0
114946,0
81901,0
93175,0
24542,0
87468,0
53445,1
67071,0
46919,0
12696,0
73939,0
96535,1
4032,1
99528,0
79560,0
15286,1
44123,0
32123,0
33245,0
13856,1
316,0
16272,1
19554,0
28490,0
32785,0
68271,0
29095,0
71006,0
116269,0
6252,0
108702,0
60828,0
342,1
82946,0
32972,0
27859,0
24406,0
97124,0
36431,1
86083,0
9009,1
102028,1
52252,0
63644,1
62067,0
58687,0
1530,0
45217,0
99781,0
63733,0
3694,0
47920,0
4046,1
57683,0
26158,0
100814,0
64812,0
38259,1
39701,0
81741,0
7902,0
52397,0
98650,0
97012,0
37594,0
66838,0
67757,0
24430,0
53555,0
2959,0
41538,0
15983,0
107011,0
34440,0
23227,0
63450,0
67230,1
105579,1
46715,0
102586,0
50398,0
583,0
2636,1
77922,0
75862,0
6358,0
39613,0
9788,1
40490,0
99354,0
85009,0
104781,0
57791,1
27670,0
93151,0
47442,0
28355,0
23253,1
7243,0
52929,0
63403,0
63723,0
41614,0
9452,1
238,0
3996,0
82783,1
59243,0
79729,0
66443,1
61997,1
15476,0
27926,0
41490,1
87805,0
63913,1
69292,0
30449,0
50118,1
57108,0
97481,0
35868,0
36885,0
12184,0
29450,0
12912,0
62031,1
68063,0
88200,0
73396,0
56977,0
95551,0
67872,1
3824,1
19198,0
21796,0
64104,0
77856,0
84984,0
109831,0
83941,0
47617,0
48440,0
61138,0
101980,0
12985,0
64162,0
70102,1
60789,0
31253,0
6975,0
104117,0
74345,0
40502,0
34613,0
85222,0
91830,0
58026,0
55696,1
91431,0
74595,1
11735,0
54174,0
93121,0
33338,0
56339,0
89486,1
49838,0
35365,0
42594,0
95525,0
8785,1
91886,0
4136,0
39134,0
71152,1
104460,0
8447,0
23410,1
88335,0
77513,0
113097,0
45422,0
16714,0
42765,1
63596,1
83639,0
50239,0
53886,0
84473,0
43852,0
95136,0
95102,0
27974,0
29927,0
67106,0
34130,1
27772,0
72439,0
34006,0
55003,0
81237,1
26308,0
44975,0
88375,0
32203,0
15019,0
40019,0
4623,1
7258,0
16536,0
103860,0
64074,0
85836,0
27198,0
11046,0
87759,1
115187,0
24561,0
87337,0
49144,1
40602,0
10716,0
91254,0
55879,0
75475,0
16397,1
49817,0
85973,0
37147,0
87978,0
19421,0
30475,1
53064,0
93014,0
62610,0
42845,0
74801,1
75114,0
6612,0
99462,0
42101,1
20011,1
14508,0
53273,0
68672,0
13407,1
78875,0
63781,0
96705,1
47888,0
96412,0
50793,0
91824,0
54990,0
94088,0
17221,1
107772,0
60768,0
14162,0
52023,1
84082,1
98105,0
122674,0
50327,0
96474,0
83891,0
113283,0
1750,0
52533,0
44989,0
30408,0
27582,0
15274,0
53361,0
34789,0
1568,0
67618,1
81876,0
5400,0
34944,0
43832,0
24785,0
48657,1
86758,0
7112,1
27236,0
52155,0
86279,0
42870,1
106442,1
13413,0
103307,1
92489,0
16435,0
58314,0
26949,0
24238,0
77838,0
51172,0
35003,1
46479,0
86448,0
81908,1
28782,0
28946,0
94075,0
100791,0
22527,0
50717,0
19767,0
31067,0
4682,0
24965,0
34339,0
21547,1
38493,1
51043,1
32085,0
45337,0
99184,0
106310,1
83640,0
48739,0
111381,0
54505,0
42829,0
74753,0
88295,1
87023,0
30446,0
105495,1
29532,0
64368,0
65029,1
103755,0
66965,0
6826,0
29152,1
64145,0
61663,0
92405,0
12676,0
46832,0
25150,0
117957,0
59017,0
31990,0
24523,0
7152,0
46493,0
40733,1
98408,0
8513,1
66053,1
8339,0
72157,0
31011,0
70631,0
21940,0
3709,0
25611,0
93506,0
11985,0
70456,0
28957,1
89508,0
69769,0
90995,0
73388,1
44760,1
58389,0
48685,0
94037,0
86273,0
36953,0
103926,0
13847,1
12248,1
59897,0
8860,0
9031,0
115031,0
11348,0
112427,1
46829,0
57275,0
27611,0
21678,0
19682,0
75505,0
44173,0
58767,0
106454,0
74387,0
76400,0
80234,0
2430,0
40806,0
103261,1
9582,0
106239,0
99427,0
13619,1
90674,0
69347,0
73102,0
72828,0
33925,0
29759,0
94864,0
29944,1
8748,1
14453,0
61160,0
5609,0
101574,0
115663,0
69640,0
11722,0
64481,0
88749,0
93105,0
2558,0
79530,0
85534,0
92508,0
50637,0
90118,1
72818,1
7924,1
47391,0
71437,0
11292,1
31983,0
55428,0
5141,1
109359,0
92492,0
39661,0
111732,0
104159,0
100478,0
32597,0
102143,0
35700,0
73762,0
105659,0
84511,0
22760,0
29151,0
63947,0
50293,0
29445,0
27613,0
77527,0
98920,0
41563,0
2274,0
26130,0
24756,0
4249,0
125112,0
80985,0
27506,0
81074,1
104532,0
116879,1
30264,0
91810,1
63157,0
45539,0
104922,0
64723,0
37285,0
99642,0
70334,0
68580,1
98815,0
117077,1
34248,0
14418,0
117245,1
57536,0
63068,0
37841,0
79411,0
13728,0
86524,0
65444,0
14415,0
126573,0
115322,0
40865,0
112736,0
65640,0
79822,0
83284,0
16459,0
103690,0
5172,0
50736,0
10575,0
36838,0
22230,0
24465,0
22991,0
109825,1
55132,0
46152,0
97082,0
44800,0
112799,0
115312,1
17174,0
46643,1
63002,0
51263,0
113571,0
105160,0
9938,0
12732,1
100555,0
21557,0
105405,0
76398,0
69725,0
71364,0
38344,0
30064,0
54693,0
76209,0
100419,0
19090,0
28899,1
54372,1
11598,1
34642,0
118087,0
48934,0
49031,0
16624,0
52514,0
16912,1
58034,0
5336,0
18791,0
97692,1
68888,0
42956,0
96023,0
44109,0
47035,1
39759,0
59385,0
24835,0
9307,0
81892,0
80918,0
33522,0
69525,0
32282,0
122475,1
43581,1
31933,1
100288,0
10094,0
110892,0
21229,0
32652,0
82028,0
37984,0
43451,0
12530,0
77959,0
85884,0
99220,0
64263,1
106460,0
18018,0
12580,0
5393,0
72373,0
77676,0
101670,0
52331,0
67997,1
93761,0
1877,1
93001,0
74940,1
9457,0
39028,0
94853,0
6583,0
66713,0
81510,0
80721,0
97899,1
44673,0
77999,0
54348,0
93956,1
16452,0
95134,0
98811,1
77445,1
67878,0
53716,0
54730,0
48345,0
31349,0
28444,0
48948,0
13775,0
20378,0
96326,0
81095,0
46819,0
48321,0
22445,0
44778,0
2962,0
97828,0
108071,0
50701,0
29336,0
34779,0
11486,1
14570,0
13318,0
69175,1
107559,0
7615,1
62998,0
39567,0
14711,0
97840,1
8883,1
65838,0
113946,0
55578,0
55254,0
14952,0
48432,0
56884,0
98423,0
31932,1
79741,0
31745,0
46742,0
16597,0
57104,1
28038,0
15141,0
20630,0
91729,0
89531,1
36137,1
84268,1
13272,0
66087,0
34200,0
7436,0
54559,0
18069,0
12276,0
50417,0
64546,0
4965,0
13502,0
86013,1
112875,0
43150,0
61235,1
23766,0
58333,0
25447,0
12262,0
102536,0
89791,0
58736,0
10679,0
38256,0
85217,0
80699,1
39322,0
78870,1
92321,0
71936,0
38562,0
53893,0
53720,0
70914,0
112826,0
31646,0
10857,0
54672,0
89620,1
11901,0
6949,0
36082,0
51271,0
116804,0
9790,1
8546,0
58350,0
16537,0
6931,0
39522,1
85012,0
29252,0
43973,0
53741,0
91439,0
3093,0
15099,0
70715,0
36732,0
107618,0
15549,0
7421,1
54226,0
60945,0
54249,0
60423,1
68791,0
122299,1
41941,0
97941,0
21100,0
39398,1
63523,1
20333,0
16233,0
88925,0
8396,0
6639,0
100899,0
7324,0
112827,0
125889,1
20909,0
37987,0
34828,0
63495,0
53673,1
34486,0
18672,0
117123,0
99606,0
14080,0
40293,0
52939,0
95830,0
83011,0
17720,1
90444,0
83265,0
92740,0
8016,0
72427,0
71231,0
113238,0
84894,0
53038,0
6875,0
10395,0
42816,1
50401,0
57409,0
80847,0
105992,0
86391,0
65711,0
15841,0
68072,0
106371,0
11214,0
86140,0
11048,0
80064,0
42803,0
80020,0
49650,1
29534,0
101930,0
28294,0
105603,0
40876,0
100885,1
6379,0
42715,0
41701,0
41830,0
54816,1
65537,1
52471,0
103316,0
46133,1
111835,0
39142,1
72601,0
111606,0
4990,1
26625,0
17290,0
85977,0
38768,0
62715,0
8701,0
74400,0
79312,0
82858,1
71323,0
65765,0
19254,0
71787,0
31606,0
50598,0
39199,0
122345,0
58154,1
105797,0
116914,0
43174,0
87910,0
55082,0
98293,0
90843,0
127002,0
77660,0
47880,1
98526,0
85552,0
12858,0
79841,0
68257,0
4184,0
52933,0
50343,0
84427,0
103919,1
6822,0
56017,1
26529,0
22366,0
21535,1
13188,0
43129,0
51815,0
66242,1
62754,0
17261,0
90385,0
4786,1
66239,1
90950,1
63083,1
69534,0
42913,0
95885,0
92296,0
1889,0
56245,0
45380,0
31783,1
112711,0
31681,0
13174,0
6574,0
97925,0
51962,0
92439,0
80674,1
37335,0
56799,1
9793,1
90009,1
28180,0
90152,0
70753,0
17389,0
70742,0
77608,0
62473,0
6308,0
46788,0
72861,0
24911,0
55187,0
85749,0
54212,0
105329,0
52536,0
22252,0
27229,0
75061,0
21888,0
90661,0
10431,1
100918,1
30917,0
1057,1
80322,1
59549,0
55669,0
76186,1
43191,0
1554,0
16070,1
40160,0
25297,0
50066,1
116717,0
95763,0
59585,1
25236,0
336,0
51642,0
3262,0
19082,0
94652,1
19404,0
68340,1
61297,0
5131,0
32462,0
90461,1
85883,0
81946,0
74600,0
117400,0
7196,0
98795,0
38309,0
68304,0
52257,0
54317,0
14451,0
77206,0
44587,0
58541,1
82204,0
10829,0
5560,0
63447,0
5084,0
36247,1
68558,0
5296,0
17604,1
50861,0
89074,0
92213,0
31830,0
101919,0
62238,0
80146,0
19884,0
16893,0
54700,0
28719,0
14083,0
80098,0
35490,0
45476,0
78866,0
34596,0
37854,0
31120,0
35692,0
68224,0
34067,0
70132,0
49275,1
100140,0
63401,0
115575,0
45913,0
44556,0
42592,0
53646,0
16003,0
58267,0
1641,0
68940,0
91517,0
20500,0
79298,1
20087,0
59659,0
51476,0
31778,0
56425,0
14153,0
82018,0
85590,0
68392,0
12553,0
77985,1
19919,0
24063,0
11808,0
88163,0
85425,0
53284,0
62806,0
103693,0
103905,0
86070,1
9467,0
47901,0
57524,1
17694,0
56652,0
44388,0
53748,1
12560,0
17242,0
97106,0
13937,0
99017,0
93774,0
68395,0
16616,1
8343,0
95927,0
101172,0
28716,0
97673,0
69785,1
70295,1
29862,0
7494,0
99615,0
28843,0
93819,0
25356,0
85716,0
48484,1
90576,0
34410,0
81274,0
116935,0
80422,0
54941,0
30470,1
67427,0
14288,0
46541,0
67421,0
96367,0
64535,0
31679,0
62402,1
58356,0
6518,1
1736,0
86387,0
46678,0
9757,0
118453,0
16444,0
98537,0
92715,0
97886,0
65506,1
41147,0
11021,0
8032,0
57631,0
74477,0
103769,1
17048,0
55724,1
84026,0
112762,0
119298,1
17424,0
125378,0
103154,1
105795,1
8008,1
16451,0
113047,0
68034,0
101900,0
8353,0
59520,0
25392,0
58475,0
18845,1
29800,0
72710,0
6274,0
31140,0
71282,0
24225,0
58640,0
26063,0
1193,1
38104,0
53610,0
91334,0
55519,0
23080,0
11962,0
27828,0
49597,1
43790,0
37138,0
28276,0
84263,0
4415,1
43344,0
28991,0
42752,0
10600,0
57100,0
29546,0
9333,0
69214,1
82312,0
36170,0
88354,0
92724,0
29360,0
35155,0
11586,0
77036,1
83085,1
17481,1
87469,0
1307,1
20937,0
11163,0
66067,1
64464,0
24928,0
42582,1
48063,0
31267,0
26226,0
84467,0
15916,0
29275,0
65000,0
61417,0
10219,0
16751,0
49612,0
93330,1
58385,0
17603,1
50167,0
77244,1
31306,1
91258,0
31370,1
5684,1
70587,0
13583,1
31971,0
55328,1
3889,1
49370,0
70382,1
113925,0
47949,0
44275,0
69603,0
87996,0
48497,0
90213,1
28105,0
27781,1
63559,0
103159,0
58934,0
36489,0
38333,0
53880,0
33488,0
33067,0
46610,0
23431,1
124821,0
36421,0
6663,1
88440,0
1951,0
18298,0
88453,0
28125,0
30218,0
69710,0
10759,0
76378,0
30012,0
89518,0
114594,0
89428,1
13648,1
81072,1
89800,1
1791,0
9912,0
39704,0
4656,0
115493,0
70739,0
79556,0
16550,0
31483,0
69644,0
92233,0
37391,0
21222,0
69564,0
28491,0
59340,0
54058,1
22681,1
16309,1
27573,0
49162,0
15543,0
50201,0
7346,0
31155,0
38249,0
31571,0
73448,0
34041,0
52934,0
21431,0
88580,1
28685,0
39230,0
29362,0
57240,0
35584,1
88509,0
20662,1
24325,0
96160,0
108232,0
92240,1
86606,0
68075,1
67012,0
89499,0
1010,0
28142,0
58944,0
13650,0
8290,0
80392,1
84130,1
32464,1
88840,1
61799,0
33747,1
2676,0
34524,0
37096,1
42638,0
73009,0
59211,1
13486,0
87188,0
91083,1
31242,0
65487,1
95867,0
73435,0
96665,0
116799,0
52632,0
8341,0
62026,0
82299,1
25253,0
68267,0
62361,0
26963,0
75653,0
70583,1
12743,0
116013,0
37887,0
31706,0
53336,0
10063,0
88544,0
100540,0
51499,0
116759,0
23995,0
9329,0
62305,0
14410,0
38300,0
75363,0
86079,0
72224,0
62669,0
61156,0
57088,0
64350,0
31910,0
59616,1
9073,0
61504,0
21721,0
82006,0
57137,0
82906,0
99336,0
103933,0
70020,0
91042,0
74181,0
57797,0
37053,0
69107,0
56731,0
7001,0
50955,0
32975,0
39622,0
55396,0
21757,0
4785,1
100365,0
46010,0
31466,1
587,1
30097,0
67593,0
41964,0
54178,1
103952,0
56989,0
87614,0
68270,0
64764,0
53758,0
32644,0
14513,0
108811,1
30663,1
58540,1
100464,0
40527,0
93617,0
28534,0
73994,0
18464,0
71136,0
949,1
994,0
77014,0
24242,0
21365,0
70431,0
43694,0
26639,1
8656,0
59075,0
75963,0
49755,0
8697,0
13535,0
40869,1
40372,0
84451,0
7918,0
89031,0
50585,0
69325,0
14099,1
81865,0
15426,0
90697,0
9125,0
73562,0
45805,0
89754,0
53198,0
24989,0
113344,0
93142,0
50772,0
65901,1
82198,0
27778,1
4603,1
91444,0
45285,0
104577,0
4219,0
82907,0
87816,0
33167,0
64981,0
83906,1
28251,0
94555,0
94983,0
107695,1
4093,0
32631,0
26752,0
79253,0
68742,0
22614,0
65737,0
86071,1
67493,0
331,0
39467,0
87515,0
99136,0
65052,0
90675,0
18061,0
48707,0
39453,0
34820,0
52810,1
72376,0
28352,1
41715,0
68303,0
100248,1
35272,0
14803,0
43411,0
117494,0
60145,0
188,0
106912,0
83230,0
45732,0
95528,0
10995,0
1055,1
111982,0
100909,0
59636,0
101468,0
107064,0
80588,0
87621,1
95443,0
71221,0
31684,0
22795,0
40065,0
3805,1
66700,0
96977,0
15594,0
32906,0
11385,0
41202,0
58964,1
3534,0
33732,0
59804,0
22572,0
44882,0
5722,0
115258,0
45028,0
18950,0
23477,0
32100,0
53399,0
67655,0
61255,1
7349,0
10571,1
9014,0
91622,0
27337,0
29284,0
28443,0
52755,1
9270,0
61911,0
12107,1
29113,0
40237,0
47752,0
62820,0
67166,0
2606,0
36514,0
8150,0
18338,0
117962,0
104505,0
12315,1
24743,0
1948,0
111600,0
80542,1
83565,0
53548,1
81728,0
56107,1
2867,0
63919,0
39779,0
42611,0
70227,0
16755,0
20014,1
83174,1
36396,0
28405,0
95611,0
82128,0
6335,0
87656,0
71418,0
2109,0
27428,0
48546,0
1732,0
5078,0
10717,0
14135,0
107608,0
87620,0
65299,1
28207,0
30946,1
45501,1
91503,0
13909,1
52183,0
91737,1
88051,0
73184,0
36889,0
44635,0
46901,0
36078,0
6760,0
13499,0
45801,0
54164,0
47730,1
102995,1
200,1
39369,0
13547,0
77051,0
34310,0
83385,1
1075,0
15033,0
80672,1
70815,0
44642,0
36090,0
30404,0
5320,0
36715,0
113137,1
93667,0
32617,1
49691,0
93189,0
72886,1
116011,0
84464,0
115257,0
50957,0
18204,0
4295,0
94426,0
29419,0
56503,0
89994,0
105263,1
10517,0
94267,0
38648,0
76244,0
75195,0
68385,1
58173,0
104858,0
13919,0
4788,0
26175,0
61951,1
64719,0
75525,0
16857,0
27588,0
124521,0
70881,0
26309,0
88747,0
2288,0
48275,1
312,0
18913,0
68256,0
34598,0
83047,1
109952,0
60201,0
21870,1
93003,0
5874,0
14466,0
114694,0
21638,0
32226,1
27398,0
97218,0
98835,0
87899,0
12767,1
93219,0
84247,0
36908,0
96629,0
29036,0
43067,1
48840,0
9412,0
20358,0
60350,0
21565,1
64581,0
12136,0
105205,0
14241,1
87902,0
11649,0
6270,0
51107,0
11826,0
18252,0
11885,1
109991,1
37146,0
9115,1
27277,0
78070,0
45208,0
49239,1
71892,1
15308,0
39827,0
7093,0
91963,0
55460,1
96052,0
8352,0
71607,0
51008,0
18123,0
58169,0
67066,0
58452,1
113421,0
8279,0
83922,1
103500,1
76076,0
126033,0
75760,0
46868,1
31880,0
28332,1
17894,1
109509,0
123782,0
6393,1
8526,0
63221,0
44749,0
65637,0
3979,0
10490,0
25782,0
81718,0
46453,0
95192,1
50834,1
39033,0
57152,0
79840,0
56864,0
93653,0
34457,0
15985,0
60128,0
31397,0
16725,0
50196,1
81221,1
47488,0
97576,0
30067,1
62091,0
69787,0
33930,0
4182,0
67455,0
83867,0
65740,0
84328,0
80220,0
42018,0
16341,0
66159,0
52628,1
60821,0
4367,1
76806,1
6072,0
80641,0
74025,0
16636,1
111575,1
11512,0
36182,0
91245,1
2960,0
107613,0
93435,0
362,0
11075,0
2757,0
59443,0
28054,0
42406,0
92803,0
76863,0
100978,0
45077,0
59467,0
16331,1
36970,0
87236,0
44135,0
30010,0
127480,0
9708,0
69101,0
80696,0
109811,0
49792,0
68573,0
67426,0
72453,0
106299,0
25741,0
101804,1
29165,1
60999,0
85245,0
63204,0
10968,0
45938,1
32367,0
19601,0
81507,0
78900,0
6515,1
24339,0
29162,0
104265,0
25037,1
69242,0
48277,1
77517,0
16610,1
62643,0
64736,0
49019,0
83215,0
5712,0
14533,0
27057,0
87984,0
64923,0
56982,1
68538,0
10321,0
71415,0
115243,0
89855,0
98296,0
31715,0
2210,0
19828,0
13877,0
73038,0
127119,0
42608,0
95911,1
92775,0
75323,0
95617,0
77872,1
15961,0
62893,0
111270,0
98656,0
70419,0
107800,0
68649,0
4201,0
81456,1
74177,1
17238,1
29172,0
52342,0
62813,0
64932,0
99709,0
80947,1
88019,0
81433,0
57279,0
30524,0
63710,0
62350,0
55688,0
87710,0
111587,0
71474,0
62751,0
65439,0
101491,0
100472,0
34694,0
73437,0
36993,1
94893,0
111843,0
84087,1
4419,0
3416,0
29766,0
10955,1
20960,0
7589,0
81377,0
67395,0
84459,1
7851,1
90065,0
10894,0
43402,0
62576,0
51060,0
12564,1
16002,0
71274,0
40735,1
64757,0
108216,0
3738,1
53851,0
38799,0
23558,0
91767,0
10558,0
4055,0
29351,0
83798,0
95388,0
35284,0
33339,0
27531,1
103568,0
74889,0
38993,0
68712,0
62086,0
30181,0
88598,1
75057,0
66983,0
81015,0
57018,0
111866,1
54580,0
89985,0
62916,1
72049,0
45663,0
107766,0
19259,0
44265,0
56461,0
106361,0
5538,0
86742,1
95333,0
70805,0
21735,0
11622,0
66051,0
13522,0
95689,0
82430,0
98118,1
53124,0
124290,0
39645,0
39260,1
86810,1
39489,0
29702,0
74640,0
70,0
76410,0
91984,0
38722,0
32133,0
16094,1
61787,0
5395,0
22269,0
60976,0
91745,1
79731,0
23102,0
71729,0
30611,0
66932,0
56490,0
39481,0
35599,0
85606,0
69422,1
71783,1
76064,0
5882,0
110039,0
113046,0
67896,0
25121,0
116747,0
25329,0
12052,1
84609,0
19104,0
64387,1
1103,0
126567,1
20739,1
53115,0
37080,0
107521,1
22805,0
92105,0
66716,0
60966,0
104859,0
7077,0
49623,1
16528,1
18427,0
106262,0
80316,0
8759,0
81685,0
8905,0
11406,0
59548,0
19000,1
10124,0
6956,0
10743,0
86544,0
32439,0
640,0
71705,0
92340,0
21317,0
113742,0
8446,0
47926,0
102301,0
68777,0
53470,0
89127,1
52119,0
66662,0
37693,0
100808,1
87700,0
30062,0
12938,1
86080,0
29940,0
73447,0
103531,0
112367,0
3780,0
46861,0
105790,1
51361,0
38432,0
27275,0
107409,0
59487,0
10577,0
2780,0
103486,0
26723,0
82285,0
31572,0
57082,0
31909,1
31824,0
43058,1
89594,0
34858,0
83411,0
75339,0
26631,0
90795,0
3662,0
8051,0
33477,0
95744,0
58355,0
48224,1
70584,0
89067,0
549,0
50997,0
8966,0
11669,0
97732,0
24924,1
42019,0
6321,0
91950,0
52494,1
29019,1
74036,0
74907,0
39446,0
29127,0
96379,1
53108,1
1521,0
81138,0
10535,0
122025,0
48692,0
106097,0
56830,0
14416,0
83924,1
122824,0
52167,0
17102,0
54849,0
18782,0
28485,0
72698,0
54079,0
79323,0
80767,0
54703,0
8484,0
44968,0
54497,0
79196,0
112949,0
27495,0
60367,0
11828,0
62512,0
30960,0
82479,0
9776,0
53101,0
49426,0
60682,0
104966,1
19368,0
36352,0
37199,0
10688,1
56757,0
64940,0
52531,0
80510,0
32531,0
24797,0
38413,0
32043,1
74213,0
2088,0
17339,0
44796,0
67440,1
13732,1
76928,0
24174,0
36000,0
14125,0
9701,0
106513,0
39812,0
41926,0
48653,0
51991,0
45965,0
12953,0
44501,0
38215,0
65847,0
99539,1
25343,0
30046,0
86827,0
45445,0
11740,0
71175,0
107949,0
9147,0
28477,0
55461,1
41457,0
53364,0
20335,1
22925,0
60778,0
24444,0
16643,0
1529,0
83499,0
91693,0
81215,0
41035,0
48933,0
86364,0
45557,0
82666,0
44464,0
27148,0
86516,1
108949,0
47615,1
17962,0
40763,1
12619,0
50406,0
43870,1
72943,0
30813,0
16110,0
72016,0
37908,0
65986,0
82498,1
107125,0
41639,0
31480,0
6446,0
118455,0
28209,0
39694,0
27470,1
100440,0
45579,0
23967,0
21694,0
58849,0
10683,0
55839,0
35359,0
81607,1
100319,0
13527,0
35883,1
9088,0
83558,0
32976,0
99780,0
12681,1
97808,0
42934,1
2270,0
113031,0
35832,0
35273,0
91427,0
32316,0
24265,0
51874,0
49108,0
42133,0
6421,0
2509,0
113251,0
98386,0
9954,1
30194,0
49105,0
17592,0
17187,0
105762,0
92530,0
81137,0
17115,0
57806,0
62510,0
5597,1
48791,0
87704,0
43972,0
53362,0
93753,0
14747,0
61015,0
82418,0
42907,0
95895,0
6420,0
7110,1
9854,0
74415,0
100465,0
98706,0
79833,1
78857,0
88702,0
44923,0
92222,0
37997,0
109902,0
67907,0
15066,0
2236,0
50149,0
42591,0
9923,0
47142,0
83682,1
52258,1
91030,1
101580,0
28568,0
4259,1
51900,0
22108,0
31065,0
24289,1
68306,0
97217,0
77094,0
97248,1
79621,1
73956,1
126259,0
102669,0
8411,0
49423,0
102703,0
71655,0
88844,1
79837,0
97189,0
16863,0
92046,1
1050,0
95614,1
31426,1
72782,0
20796,0
43391,0
102191,0
88826,0
36174,0
111847,0
31036,0
24028,0
88515,0
70596,0
15837,1
11514,0
45672,0
93985,0
774,0
69152,0
31106,0
54303,0
112492,0
88864,0
99253,0
19934,0
100350,0
24405,0
73114,0
35190,0
7934,0
28481,0
45385,0
57735,1
55338,0
34949,0
11328,0
94731,0
4519,0
51619,0
20586,0
15704,0
49997,0
35376,0
68147,0
64072,0
21816,0
31856,0
32427,0
67263,0
89005,0
15640,1
10220,0
76334,1
16391,0
28935,0
117689,0
37018,0
7979,0
28631,0
82805,0
90938,0
82684,1
93732,0
33324,0
23442,1
48937,0
49589,0
102775,0
4588,0
72120,0
27664,0
35052,0
76275,0
113248,1
84481,0
40467,0
24418,0
90082,0
25465,0
50627,0
34319,0
36045,0
47622,0
53579,0
90166,0
51260,1
112370,0
944,1
45774,0
48041,0
29434,0
23898,0
22724,0
72115,1
60547,0
100999,0
7838,0
110316,0
81171,0
73943,0
101445,0
40787,0
9573,0
33301,1
11917,0
37554,0
296,0
103573,0
31635,0
14236,1
90092,0
58514,0
59812,1
71228,0
15816,1
8130,1
106759,1
40637,0
16754,0
49415,0
77251,0
22884,0
56049,0
12370,1
80827,0
95966,0
39938,0
57759,0
47351,0
87141,0
40304,0
99537,1
113005,0
99577,0
71629,0
96842,0
28493,0
103122,0
50846,0
18239,0
87572,1
29580,0
79846,0
8796,0
63358,0
56834,0
21073,0
113021,0
103460,0
26252,0
5986,0
30216,0
64000,0
81465,0
33034,0
101005,0
7555,0
1758,0
93368,0
105392,1
2464,0
52991,0
39555,0
73084,0
28806,0
76113,0
65443,0
31592,0
77475,0
50,1
46613,0
55852,0
74085,0
54262,0
71568,0
41523,0
29641,0
117012,0
37601,0
40455,0
101262,0
58852,0
94140,0
6456,0
69374,0
39306,0
88582,1
106368,0
68895,0
103341,0
23515,0
100447,0
40262,0
113079,1
118142,0
93589,0
25554,0
9438,0
52180,0
86815,0
72309,0
38788,1
90907,0
13374,0
89504,0
95334,0
102150,0
102819,1
6271,0
74352,0
78140,1
10155,0
68188,0
28632,0
30135,0
46774,0
81697,0
100356,0
29918,0
10687,1
89680,1
101897,0
34318,0
4079,0
93355,0
62253,0
65005,0
16665,0
47114,0
378,0
84699,0
4421,0
88342,0
51718,0
117011,0
96754,0
111186,0
75035,0
34955,0
41723,0
42132,0
7837,0
37610,0
86991,0
61451,0
27413,0
38240,0
10865,1
58104,0
79617,0
54222,0
31904,0
60882,0
104031,0
1206,0
38894,0
70038,0
20910,0
16046,0
24402,0
106309,1
11232,1
48271,0
16218,0
3857,0
28831,0
39397,1
35033,0
66412,0
78493,0
1291,0
56401,0
67640,0
23723,0
76939,1
63675,0
27629,1
73170,0
87824,0
37850,0
73637,0
88519,1
18665,0
27529,0
9040,0
92186,0
92040,0
2811,0
16292,0
61535,0
100817,0
62766,0
53021,1
17701,0
17719,1
28963,0
60057,0
16990,0
9563,0
65197,0
40052,0
86330,1
94344,0
29549,0
84398,0
86480,0
77846,0
56207,0
18063,0
6994,0
52283,0
11624,0
51074,0
89481,0
104745,0
15152,1
2264,0
14020,0
58299,0
55610,0
40346,0
85722,1
450,0
44309,0
100477,0
5939,0
94535,0
37666,0
25890,0
52270,0
2043,0
46978,0
463,0
55968,0
116979,0
103932,0
79369,1
29577,0
57804,0
79631,1
32508,0
109507,0
15431,0
12275,0
117413,0
69844,0
51302,0
73703,1
63924,0
